datetime,open,high,low,close
2022-05-08 01:25:00,35058.60156,35140.85938,35058.60156,35116.16016
2022-05-08 01:30:00,35115.64062,35131.83984,35030.12109,35067.96875
2022-05-08 01:35:00,35097.28906,35143.60156,35067.96875,35120.58984
2022-05-08 01:40:00,35129.46094,35130.23828,35068.66016,35110.50000
2022-05-08 01:45:00,35074.64062,35104.94141,34902.48828,34938.87891
2022-05-08 01:50:00,34913.48047,34981.96094,34734.21875,34807.89844
2022-05-08 01:55:00,34830.73828,34928.92969,34781.98828,34839.42188
2022-05-08 02:00:00,34859.69922,34883.26953,34785.66016,34796.71094
2022-05-08 02:05:00,34826.96875,34833.42969,34594.00000,34686.35156
2022-05-08 02:10:00,34706.03125,34732.01172,34618.17969,34663.76172
2022-05-08 02:15:00,34650.00000,34659.80078,34401.62891,34628.53906
2022-05-08 02:20:00,34672.60938,34686.30859,34601.19141,34656.07031
2022-05-08 02:25:00,34669.60156,34714.26953,34547.44922,34550.37109
2022-05-08 02:30:00,34557.19922,34582.62109,34466.05078,34491.89062
2022-05-08 02:35:00,34539.21875,34611.78906,34508.73828,34583.53125
2022-05-08 02:40:00,34571.08984,34571.08984,34462.69922,34529.12891
2022-05-08 02:45:00,34487.46094,34579.19922,34487.46094,34516.39062
2022-05-08 02:50:00,34500.25000,34525.03125,34453.78125,34453.78125
2022-05-08 02:55:00,34466.64062,34632.96875,34339.64062,34567.46094
2022-05-08 03:00:00,34568.07031,34612.26172,34478.76172,34496.19922
2022-05-08 03:05:00,34479.21875,34508.89844,34334.23828,34334.23828
2022-05-08 03:10:00,34392.83984,34442.89844,34222.80078,34421.71094
2022-05-08 03:15:00,34419.16016,34511.14844,34379.14062,34483.94922
2022-05-08 03:20:00,34511.14844,34514.80078,34455.71094,34498.48828
2022-05-08 03:25:00,34489.19922,34505.17188,34414.48828,34436.21094
2022-05-08 03:30:00,34417.71875,34455.71094,34320.25000,34396.96875
2022-05-08 03:35:00,34345.05859,34389.12109,34302.39062,34304.71875
2022-05-08 03:40:00,34322.23828,34354.82812,34270.12109,34326.87109
2022-05-08 03:45:00,34309.94922,34484.80859,34309.94922,34484.80859
2022-05-08 03:50:00,34468.73047,34509.91016,34453.85938,34465.50000
2022-05-08 03:55:00,34432.53906,34486.46875,34413.83984,34486.46875
2022-05-08 04:00:00,34475.71875,34592.60938,34452.82031,34590.53125
2022-05-08 04:05:00,34583.23047,34647.73828,34576.39844,34606.62891
2022-05-08 04:10:00,34602.82031,34630.58984,34555.82812,34600.94922
2022-05-08 04:15:00,34630.58984,34634.75000,34592.32812,34634.26953
2022-05-08 04:20:00,34628.21875,34640.83984,34579.32031,34614.14062
2022-05-08 04:25:00,34609.67969,34647.98047,34609.67969,34640.26172
2022-05-08 04:30:00,34653.12109,34665.78125,34571.53906,34583.62891
2022-05-08 04:35:00,34542.01172,34583.62891,34516.85156,34551.12109
2022-05-08 04:40:00,34550.98047,34586.32812,34531.10938,34541.30078
2022-05-08 04:45:00,34537.46875,34541.30078,34460.32812,34492.60938
2022-05-08 04:50:00,34489.64844,34495.00000,34456.51172,34459.42188
2022-05-08 04:55:00,34456.51172,34469.78125,34393.96094,34403.64062
2022-05-08 05:00:00,34410.26172,34426.64062,34369.12109,34408.51172
2022-05-08 05:05:00,34407.55859,34450.71094,34396.25000,34427.55078
2022-05-08 05:10:00,34427.53906,34458.10156,34393.12109,34420.19922
2022-05-08 05:15:00,34419.53125,34419.53125,34377.64844,34400.00000
2022-05-08 05:20:00,34433.42188,34436.94922,34381.48047,34397.39062
2022-05-08 05:25:00,34395.55859,34397.39062,34320.67969,34350.62109
2022-05-08 05:30:00,34352.92969,34397.17188,34337.14844,34373.55078
2022-05-08 05:35:00,34370.78125,34415.62891,34321.91016,34398.76953
2022-05-08 05:40:00,34408.87891,34431.67188,34348.51953,34354.73047
2022-05-08 05:45:00,34368.05859,34442.83984,34345.75000,34421.14844
2022-05-08 05:50:00,34425.92188,34425.92188,34403.28906,34422.37891
2022-05-08 05:55:00,34409.51953,34435.80859,34405.96094,34434.55078
2022-05-08 06:00:00,34430.57812,34493.87109,34430.57812,34480.26953
2022-05-08 06:05:00,34480.26953,34490.48828,34461.21094,34483.05859
2022-05-08 06:10:00,34490.48828,34599.98828,34483.05859,34578.55859
2022-05-08 06:15:00,34590.75000,34610.46875,34524.66016,34535.96875
2022-05-08 06:20:00,34524.66016,34551.55859,34524.66016,34538.50000
2022-05-08 06:25:00,34535.23828,34629.07031,34535.23828,34622.05859
2022-05-08 06:30:00,34622.85938,34622.85938,34564.62109,34588.23047
2022-05-08 06:35:00,34587.33984,34675.71094,34586.44922,34675.71094
2022-05-08 06:40:00,34649.17969,34713.80078,34649.17969,34689.62891
2022-05-08 06:45:00,34692.07031,34840.94141,34678.39062,34840.94141
2022-05-08 06:50:00,34828.87109,34884.94141,34749.87109,34823.67969
2022-05-08 06:55:00,34817.69141,34840.42188,34743.10156,34773.55859
2022-05-08 07:00:00,34783.60156,34837.80859,34749.60156,34828.03125
2022-05-08 07:05:00,34813.58984,34887.48828,34794.82812,34802.55078
2022-05-08 07:10:00,34817.48828,34817.48828,34701.48047,34708.17969
2022-05-08 07:15:00,34712.51953,34785.03125,34708.17969,34767.12891
2022-05-08 07:20:00,34768.01172,34812.57031,34764.51172,34778.55859
2022-05-08 07:25:00,34783.26953,34783.26953,34714.51953,34718.92969
2022-05-08 07:30:00,34714.51953,34750.05859,34689.48047,34749.82031
2022-05-08 07:35:00,34729.41016,34750.28125,34689.19141,34699.32031
2022-05-08 07:40:00,34684.07812,34723.96094,34674.23828,34686.08984
2022-05-08 07:45:00,34680.51953,34687.55859,34659.58984,34659.58984
2022-05-08 07:50:00,34660.82812,34699.32031,34621.05078,34640.07031
2022-05-08 07:55:00,34624.76953,34641.07812,34589.35938,34612.05078
2022-05-08 08:00:00,34600.35938,34612.05078,34580.89062,34586.16016
2022-05-08 08:05:00,34600.94141,34662.33984,34585.75000,34648.21094
2022-05-08 08:10:00,34649.39062,34685.21094,34640.87891,34661.14844
2022-05-08 08:15:00,34661.46094,34661.46094,34590.30859,34637.25000
2022-05-08 08:20:00,34616.50000,34654.14844,34597.21094,34600.28906
2022-05-08 08:25:00,34597.21094,34628.80078,34499.23047,34513.41016
2022-05-08 08:30:00,34505.85938,34564.60156,34488.37109,34564.60156
2022-05-08 08:35:00,34556.14844,34609.67969,34541.17969,34541.17969
2022-05-08 08:40:00,34546.51953,34601.80078,34537.85156,34601.32812
2022-05-08 08:45:00,34601.53125,34673.39062,34601.32812,34661.78906
2022-05-08 08:50:00,34662.12891,34705.16016,34651.80859,34670.55859
2022-05-08 08:55:00,34669.48047,34686.17969,34660.30859,34666.28125
2022-05-08 09:00:00,34666.37891,34681.01172,34647.62891,34668.71875
2022-05-08 09:05:00,34680.87109,34682.64844,34592.26172,34605.82031
2022-05-08 09:10:00,34606.67969,34606.67969,34545.91016,34572.75000
2022-05-08 09:15:00,34580.91016,34594.07031,34557.21875,34569.05078
2022-05-08 09:20:00,34578.28125,34578.28125,34537.64844,34553.32812
2022-05-08 09:25:00,34549.12891,34569.26172,34535.73828,34536.28906
2022-05-08 09:30:00,34542.17188,34573.35938,34532.96875,34548.80078
2022-05-08 09:35:00,34580.80078,34595.96875,34539.26953,34553.96094
2022-05-08 09:40:00,34539.26953,34588.51172,34522.44141,34588.51172
2022-05-08 09:45:00,34598.25000,34600.64844,34541.10156,34551.44922
2022-05-08 09:50:00,34541.10156,34571.30078,34527.35938,34563.12891
2022-05-08 09:55:00,34553.07812,34592.28906,34546.14844,34568.25000
2022-05-08 10:00:00,34560.48047,34606.12891,34547.00000,34561.05078
2022-05-08 10:05:00,34547.00000,34594.12109,34520.71875,34583.78906
2022-05-08 10:10:00,34581.60938,34646.37891,34581.60938,34632.53906
2022-05-08 10:15:00,34623.01172,34685.48047,34623.01172,34679.08984
2022-05-08 10:20:00,34669.12109,34717.67969,34625.46094,34652.03125
2022-05-08 10:25:00,34651.26953,34696.82812,34644.12891,34662.33984
2022-05-08 10:30:00,34656.00000,34680.01172,34655.01172,34671.60938
2022-05-08 10:35:00,34680.01172,34717.17969,34671.60938,34702.35156
2022-05-08 10:40:00,34715.82031,34715.82031,34682.53125,34690.00000
2022-05-08 10:45:00,34690.00000,34769.76172,34682.53125,34727.07812
2022-05-08 10:50:00,34738.94922,34738.94922,34699.01953,34705.80859
2022-05-08 10:55:00,34699.01953,34730.00000,34699.01953,34710.14062
2022-05-08 11:00:00,34713.51953,34761.21094,34712.32812,34752.26953
2022-05-08 11:05:00,34735.42188,34816.44141,34735.42188,34753.19141
2022-05-08 11:10:00,34760.60938,34803.92969,34750.07031,34762.76172
2022-05-08 11:15:00,34760.23047,34779.12109,34747.78125,34767.01172
2022-05-08 11:20:00,34771.82812,34771.82812,34735.48047,34757.91016
2022-05-08 11:25:00,34759.66016,34846.55859,34754.05078,34821.64062
2022-05-08 11:30:00,34834.05078,34840.42188,34777.60156,34779.35938
2022-05-08 11:35:00,34777.60156,34804.85156,34750.46875,34786.39062
2022-05-08 11:40:00,34804.85156,34809.17969,34753.03906,34761.28125
2022-05-08 11:45:00,34769.89062,34769.89062,34719.64062,34737.17969
2022-05-08 11:50:00,34736.28125,34749.48047,34720.28125,34745.69141
2022-05-08 11:55:00,34746.08984,34792.75000,34744.69141,34782.57812
2022-05-08 12:00:00,34777.23047,34793.03906,34746.44141,34784.42188
2022-05-08 12:05:00,34800.00000,34802.64844,34764.78125,34802.64844
2022-05-08 12:10:00,34779.94922,34810.17969,34776.85156,34808.64062
2022-05-08 12:15:00,34806.21094,34827.16016,34753.78906,34755.23828
2022-05-08 12:20:00,34764.51953,34764.51953,34696.39062,34706.92969
2022-05-08 12:25:00,34704.37109,34715.48828,34651.57031,34680.73047
2022-05-08 12:30:00,34676.82031,34680.73047,34640.55078,34657.69141
2022-05-08 12:35:00,34645.30859,34652.62109,34614.19922,34614.19922
2022-05-08 12:40:00,34623.19922,34668.35156,34618.25000,34661.76172
2022-05-08 12:45:00,34656.71094,34700.19922,34656.71094,34668.30078
2022-05-08 12:50:00,34682.67188,34682.67188,34590.05078,34626.83984
2022-05-08 12:55:00,34621.94141,34667.03906,34602.28125,34629.25000
2022-05-08 13:00:00,34617.00000,34654.62891,34608.32031,34633.39062
2022-05-08 13:05:00,34622.46875,34634.30078,34597.30859,34634.30078
2022-05-08 13:10:00,34620.46875,34622.82031,34560.80078,34586.32031
2022-05-08 13:15:00,34600.03125,34637.85156,34545.60938,34557.19141
2022-05-08 13:20:00,34568.80859,34581.94922,34549.75000,34570.82031
2022-05-08 13:25:00,34574.10156,34663.35156,34570.82031,34596.57031
2022-05-08 13:30:00,34600.83984,34606.98047,34574.87109,34596.12891
2022-05-08 13:35:00,34593.82031,34598.98828,34548.12109,34548.12109
2022-05-08 13:40:00,34557.32812,34586.48828,34525.07031,34542.33984
2022-05-08 13:45:00,34544.44922,34600.00000,34534.51172,34534.51172
2022-05-08 13:50:00,34543.19141,34544.98828,34511.33984,34525.75000
2022-05-08 13:55:00,34525.69922,34542.94141,34353.23828,34372.44141
2022-05-08 14:00:00,34370.69922,34526.73047,34332.46094,34433.01172
2022-05-08 14:05:00,34463.89062,34526.60156,34433.01172,34485.85156
2022-05-08 14:10:00,34505.69141,34508.87891,34413.92188,34434.76172
2022-05-08 14:15:00,34433.73047,34490.23828,34433.73047,34459.05078
2022-05-08 14:20:00,34428.05859,34459.05078,34374.78125,34380.55859
2022-05-08 14:25:00,34396.12891,34468.69922,34383.07812,34458.23047
2022-05-08 14:30:00,34456.00000,34476.69141,34396.05078,34461.67969
2022-05-08 14:35:00,34449.51953,34573.21875,34449.51953,34482.42188
2022-05-08 14:40:00,34492.12109,34492.12109,34350.10156,34350.10156
2022-05-08 14:45:00,34357.85156,34431.07031,34338.89062,34410.60156
2022-05-08 14:50:00,34409.14062,34409.14062,34370.76953,34396.71875
2022-05-08 14:55:00,34396.32031,34456.85938,34388.76172,34435.60156
2022-05-08 15:00:00,34449.33984,34512.73047,34435.60156,34498.62109
2022-05-08 15:05:00,34509.10938,34555.14062,34465.33984,34487.73047
2022-05-08 15:10:00,34497.35938,34497.35938,34427.37891,34443.83984
2022-05-08 15:15:00,34443.53906,34520.76172,34443.53906,34468.51953
2022-05-08 15:20:00,34467.44141,34492.96094,34454.35938,34492.96094
2022-05-08 15:25:00,34498.60938,34552.07812,34485.19141,34534.16016
2022-05-08 15:30:00,34530.60156,34561.12109,34512.33984,34553.48828
2022-05-08 15:35:00,34546.71094,34573.33984,34534.51172,34542.10156
2022-05-08 15:40:00,34554.19141,34554.19141,34477.96094,34500.01172
2022-05-08 15:45:00,34481.44922,34482.42188,34414.50000,34417.96094
2022-05-08 15:50:00,34424.33984,34425.48828,34383.82031,34410.82812
2022-05-08 15:55:00,34386.12891,34418.42969,34372.48828,34410.62891
2022-05-08 16:00:00,34365.00000,34396.48047,34323.26172,34326.51953
2022-05-08 16:05:00,34324.73828,34408.46875,34324.73828,34394.89062
2022-05-08 16:10:00,34400.71875,34416.80859,34377.26172,34397.35156
2022-05-08 16:15:00,34400.19141,34405.51172,34385.01172,34404.73828
2022-05-08 16:20:00,34390.73828,34399.62109,34314.30859,34314.30859
2022-05-08 16:25:00,34344.96875,34434.92969,34314.30859,34413.92969
2022-05-08 16:30:00,34425.21094,34465.28906,34406.75000,34446.46875
2022-05-08 16:35:00,34449.87891,34497.01953,34439.92969,34485.14062
2022-05-08 16:40:00,34486.66016,34514.25000,34486.55859,34492.66016
2022-05-08 16:45:00,34514.25000,34538.48828,34488.17188,34488.17188
2022-05-08 16:50:00,34495.19141,34502.64062,34411.01953,34415.87109
2022-05-08 16:55:00,34409.51172,34423.48047,34353.44141,34360.53906
2022-05-08 17:00:00,34353.14062,34377.51172,33968.39062,33968.39062
2022-05-08 17:05:00,33826.80078,33998.55078,33747.12109,33852.87109
2022-05-08 17:10:00,33819.80859,34161.55078,33763.55078,34097.44141
2022-05-08 17:15:00,34035.37891,34134.41016,33983.78125,34032.48047
2022-05-08 17:20:00,34061.37109,34061.37109,33930.64062,33993.57031
2022-05-08 17:25:00,33997.17188,34078.12891,33926.60156,33980.53125
2022-05-08 17:30:00,33952.89844,33982.37109,33844.26953,33867.14062
2022-05-08 17:35:00,33844.26953,33939.96094,33817.30859,33817.30859
2022-05-08 17:40:00,33844.00000,33918.16016,33826.21875,33899.28125
2022-05-08 17:45:00,33891.94922,34014.39062,33882.30078,34002.92969
2022-05-08 17:50:00,34014.39062,34064.87891,33995.35156,34064.87891
2022-05-08 17:55:00,34053.53125,34081.82031,34016.03125,34053.57812
2022-05-08 18:00:00,34071.30078,34100.00000,33993.37891,33994.00000
2022-05-08 18:05:00,33981.08984,34011.87891,33968.25000,34002.44141
2022-05-08 18:10:00,34003.80078,34003.80078,33867.85156,33888.87109
2022-05-08 18:15:00,33891.75000,34031.35938,33871.37891,34000.00000
2022-05-08 18:20:00,34017.76953,34337.82812,34000.00000,34278.44141
2022-05-08 18:25:00,34272.73828,34337.82812,34193.21875,34195.60156
2022-05-08 18:30:00,34204.42969,34379.35938,34185.01953,34366.44141
2022-05-08 18:35:00,34373.92188,34578.14062,34372.67969,34531.60156
2022-05-08 18:40:00,34500.28906,34568.21875,34461.76172,34528.26953
2022-05-08 18:45:00,34526.96875,34616.01953,34511.12891,34518.67188
2022-05-08 18:50:00,34511.12891,34515.91016,34454.94141,34465.21094
2022-05-08 18:55:00,34458.71875,34522.03125,34458.71875,34504.71094
2022-05-08 19:00:00,34484.80859,34564.21875,34483.80078,34505.26953
2022-05-08 19:05:00,34504.62109,34549.41016,34495.83984,34549.41016
2022-05-08 19:10:00,34529.10156,34620.44922,34529.10156,34588.46875
2022-05-08 19:15:00,34599.53125,34701.83984,34580.57812,34667.46094
2022-05-08 19:20:00,34673.16016,34678.35938,34633.78906,34650.75000
2022-05-08 19:25:00,34656.60156,34661.82031,34619.28906,34633.46094
2022-05-08 19:30:00,34619.28906,34691.71094,34619.28906,34640.87891
2022-05-08 19:35:00,34653.03906,34653.03906,34576.42188,34576.44922
2022-05-08 19:40:00,34588.60938,34604.94141,34531.80078,34549.82031
2022-05-08 19:45:00,34556.12109,34573.41016,34534.25000,34573.41016
2022-05-08 19:50:00,34545.67969,34585.82812,34545.67969,34571.39062
2022-05-08 19:55:00,34560.55078,34596.19922,34560.55078,34596.19922
2022-05-08 20:00:00,34590.67188,34597.26172,34556.73047,34556.73047
2022-05-08 20:05:00,34558.94922,34608.98047,34540.19141,34604.12109
2022-05-08 20:10:00,34606.19141,34606.19141,34543.64062,34548.01172
2022-05-08 20:15:00,34559.76953,34572.42188,34543.03125,34546.07031
2022-05-08 20:20:00,34571.19141,34581.94141,34544.64062,34546.89844
2022-05-08 20:25:00,34547.89844,34564.03125,34466.23047,34477.96094
2022-05-08 20:30:00,34466.23047,34481.19141,34416.94141,34416.94141
2022-05-08 20:35:00,34448.10938,34515.00000,34448.10938,34497.26953
2022-05-08 20:40:00,34504.44141,34508.14844,34274.14844,34274.14844
2022-05-08 20:45:00,34380.00000,34402.21875,34274.14844,34300.82812
2022-05-08 20:50:00,34290.03906,34312.64844,34278.00000,34285.62891
2022-05-08 20:55:00,34282.71875,34285.62891,34222.89062,34222.89062
2022-05-08 21:00:00,34230.62109,34277.92188,34219.46875,34264.08984
2022-05-08 21:05:00,34261.82031,34286.26953,34228.00000,34246.19141
2022-05-08 21:10:00,34248.64062,34280.82031,34236.98828,34264.28125
2022-05-08 21:15:00,34269.23047,34336.44141,34264.28125,34288.51953
2022-05-08 21:20:00,34274.78125,34311.10938,34257.44922,34280.28125
2022-05-08 21:25:00,34284.94922,34315.26953,34270.46875,34306.53906
2022-05-08 21:30:00,34316.05859,34433.00000,34308.05078,34410.98828
2022-05-08 21:35:00,34403.46875,34439.44922,34369.14844,34437.73047
2022-05-08 21:40:00,34438.46094,34460.94141,34396.39844,34396.39844
2022-05-08 21:45:00,34425.25000,34427.55078,34396.39844,34416.19922
2022-05-08 21:50:00,34413.17969,34453.64062,34413.17969,34427.12891
2022-05-08 21:55:00,34424.42188,34456.42969,34418.39062,34446.12891
2022-05-08 22:00:00,34442.17188,34465.62891,34115.76172,34205.44141
2022-05-08 22:05:00,34213.35156,34244.35156,34091.64062,34212.30859
2022-05-08 22:10:00,34196.12891,34230.85938,34170.41016,34177.07031
2022-05-08 22:15:00,34198.57812,34244.80859,34158.96875,34196.14062
2022-05-08 22:20:00,34199.12891,34199.12891,34142.17969,34193.69922
2022-05-08 22:25:00,34186.94141,34209.01953,34149.71875,34161.57031
2022-05-08 22:30:00,34162.76172,34162.76172,34089.23828,34120.42188
2022-05-08 22:35:00,34142.03906,34177.60938,34120.42188,34142.21875
2022-05-08 22:40:00,34127.92969,34191.10156,34118.03125,34172.87891
2022-05-08 22:45:00,34167.14062,34223.33984,34157.05078,34215.35156
2022-05-08 22:50:00,34217.14062,34303.07031,34210.62109,34287.23047
2022-05-08 22:55:00,34252.64844,34307.07031,34252.64844,34274.01953
2022-05-08 23:00:00,34278.76172,34283.21094,34231.39844,34256.23828
2022-05-08 23:05:00,34255.48828,34282.85156,34214.51953,34258.26953
2022-05-08 23:10:00,34257.71875,34266.35938,34225.00000,34241.46875
2022-05-08 23:15:00,34242.10156,34245.62891,34199.80078,34219.26172
2022-05-08 23:20:00,34241.80078,34241.80078,34186.87891,34211.26172
2022-05-08 23:25:00,34186.87891,34218.39844,34122.12109,34122.12109
2022-05-08 23:30:00,34128.03906,34131.46094,33958.16016,33993.73047
2022-05-08 23:35:00,33982.01172,34053.44922,33958.16016,34047.08984
2022-05-08 23:40:00,34051.60156,34052.82812,34008.23047,34021.94141
2022-05-08 23:45:00,34036.71875,34063.98828,33990.00000,33990.12891
2022-05-08 23:50:00,33986.25000,33992.23047,33914.35156,33931.30859
2022-05-08 23:55:00,33925.58984,34091.91016,33924.21875,34035.10938
2022-05-09 00:00:00,34049.35156,34091.91016,33983.07031,34037.76953
2022-05-09 00:05:00,34041.26172,34069.60156,34030.73047,34053.89062
2022-05-09 00:10:00,34063.85156,34137.71094,34052.96875,34087.91016
2022-05-09 00:15:00,34077.51953,34095.76172,34059.67969,34062.51172
2022-05-09 00:20:00,34053.67188,34112.73047,34050.01172,34095.69922
2022-05-09 00:25:00,34094.44141,34096.87891,34059.46875,34082.48047
2022-05-09 00:30:00,34067.64844,34102.17969,34058.51172,34096.14062
2022-05-09 00:35:00,34093.37109,34111.55078,34072.92188,34101.46094
2022-05-09 00:40:00,34111.55078,34151.71094,34101.46094,34146.30859
2022-05-09 00:45:00,34142.19141,34174.10938,34110.91016,34137.05078
2022-05-09 00:50:00,34174.10938,34200.51953,34135.01172,34137.55859
2022-05-09 00:55:00,34146.98828,34168.07812,34114.28125,34130.85938
2022-05-09 01:00:00,34133.67188,34173.78125,34109.21875,34118.89062
2022-05-09 01:05:00,34113.89062,34166.87891,34113.89062,34115.10156
2022-05-09 01:10:00,34130.30859,34144.98047,34098.25000,34128.80859
2022-05-09 01:15:00,34114.46875,34203.71875,34114.46875,34203.60156
2022-05-09 01:20:00,34202.98047,34214.23828,34156.55859,34171.44141
2022-05-09 01:25:00,34163.21094,34163.21094,34136.87891,34155.03906
2022-05-09 01:30:00,34140.26953,34177.92969,34140.26953,34160.87891
2022-05-09 01:35:00,34161.21094,34207.73047,34089.16016,34098.46875
2022-05-09 01:40:00,34089.16016,34123.87891,34081.07031,34089.19141
2022-05-09 01:45:00,34082.21094,34107.66016,34056.89844,34066.32031
2022-05-09 01:50:00,34060.87891,34067.03906,34020.26953,34037.23047
2022-05-09 01:55:00,34029.01953,34062.21094,34026.51953,34035.21094
2022-05-09 02:00:00,34037.64844,34051.25000,34000.01172,34001.10938
2022-05-09 02:05:00,33984.35938,34001.10938,33904.85156,33917.85938
2022-05-09 02:10:00,33929.66016,33929.66016,33844.87891,33884.78125
2022-05-09 02:15:00,33873.64844,33906.51953,33850.05859,33868.50000
2022-05-09 02:20:00,33853.44922,33875.17188,33801.91016,33836.96875
2022-05-09 02:25:00,33823.50000,33823.50000,33436.46094,33520.44141
2022-05-09 02:30:00,33535.62109,33657.12109,33495.41016,33593.82812
2022-05-09 02:35:00,33562.80078,33635.37891,33378.48828,33378.48828
2022-05-09 02:40:00,33426.00000,33550.14844,33378.48828,33491.37109
2022-05-09 02:45:00,33487.50000,33552.07812,33395.00000,33447.33984
2022-05-09 02:50:00,33452.60938,33464.71875,33349.94141,33387.46875
2022-05-09 02:55:00,33390.66016,33460.64844,33307.89062,33432.08984
2022-05-09 03:00:00,33426.76953,33488.14062,33398.87109,33439.42969
2022-05-09 03:05:00,33438.00000,33605.57812,33399.78125,33585.51953
2022-05-09 03:10:00,33604.48047,33700.00000,33570.17969,33636.69141
2022-05-09 03:15:00,33636.42969,33765.94922,33597.35938,33744.14062
2022-05-09 03:20:00,33759.57812,33796.03125,33660.91016,33764.53906
2022-05-09 03:25:00,33776.62109,33807.73047,33689.76953,33695.76172
2022-05-09 03:30:00,33693.87109,33792.92188,33683.07812,33792.92188
2022-05-09 03:35:00,33746.66016,33805.01953,33741.21875,33741.28125
2022-05-09 03:40:00,33755.67969,33755.67969,33647.55859,33652.25000
2022-05-09 03:45:00,33647.55859,33672.87109,33568.44922,33571.89844
2022-05-09 03:50:00,33597.17969,33632.62891,33574.28125,33591.10938
2022-05-09 03:55:00,33565.75000,33604.71875,33542.69922,33553.73047
2022-05-09 04:00:00,33558.89062,33566.00000,33516.00000,33520.42969
2022-05-09 04:05:00,33520.92188,33654.83984,33507.00000,33592.69141
2022-05-09 04:10:00,33619.21875,33787.46094,33592.69141,33769.35938
2022-05-09 04:15:00,33755.60156,33803.53906,33736.96875,33746.14062
2022-05-09 04:20:00,33792.14062,33815.48047,33746.14062,33765.67188
2022-05-09 04:25:00,33766.03906,33811.07031,33759.83984,33779.21875
2022-05-09 04:30:00,33783.16016,33800.21875,33767.53125,33767.53125
2022-05-09 04:35:00,33755.35938,33773.35938,33723.62891,33733.39844
2022-05-09 04:40:00,33723.62891,33756.96094,33687.82031,33723.41016
2022-05-09 04:45:00,33730.05859,33730.05859,33668.92969,33675.26953
2022-05-09 04:50:00,33680.28906,33680.28906,33646.67188,33658.73828
2022-05-09 04:55:00,33655.30078,33662.25000,33631.44922,33655.26172
2022-05-09 05:00:00,33641.94141,33721.96094,33641.94141,33711.76953
2022-05-09 05:05:00,33690.82031,33715.85156,33652.51953,33715.85156
2022-05-09 05:10:00,33713.85938,33716.19922,33594.87109,33594.87109
2022-05-09 05:15:00,33602.26172,33658.23828,33591.76172,33645.82031
2022-05-09 05:20:00,33658.23828,33660.75000,33549.76953,33549.76953
2022-05-09 05:25:00,33556.23828,33600.00000,33556.23828,33600.00000
2022-05-09 05:30:00,33597.17188,33600.00000,33511.80859,33581.28906
2022-05-09 05:35:00,33589.05078,33589.05078,33511.62891,33541.01953
2022-05-09 05:40:00,33535.30859,33565.58984,33478.05078,33565.58984
2022-05-09 05:45:00,33560.01953,33565.58984,33516.51172,33532.26953
2022-05-09 05:50:00,33516.51172,33523.05078,33474.08984,33482.41016
2022-05-09 05:55:00,33489.44141,33530.91016,33480.62891,33494.48047
2022-05-09 06:00:00,33493.35938,33569.60156,33487.23047,33569.60156
2022-05-09 06:05:00,33563.89062,33570.67188,33439.23828,33452.53125
2022-05-09 06:10:00,33427.30859,33431.85938,33373.62109,33412.73047
2022-05-09 06:15:00,33396.94922,33421.42188,33340.58984,33421.42188
2022-05-09 06:20:00,33416.17969,33441.92969,33381.94141,33396.51953
2022-05-09 06:25:00,33403.01172,33437.42188,33394.08984,33417.60156
2022-05-09 06:30:00,33419.64062,33504.33984,33385.98047,33486.67969
2022-05-09 06:35:00,33480.30859,33495.41016,33450.80078,33468.96094
2022-05-09 06:40:00,33474.69141,33486.58984,33409.01172,33420.14062
2022-05-09 06:45:00,33432.21094,33545.60156,33419.94922,33531.60156
2022-05-09 06:50:00,33522.23828,33580.78125,33522.23828,33580.78125
2022-05-09 06:55:00,33565.98828,33572.48047,33540.03125,33559.57812
2022-05-09 07:00:00,33562.60156,33700.37109,33550.57812,33668.82812
2022-05-09 07:05:00,33700.37109,33700.37109,33655.55859,33658.66016
2022-05-09 07:10:00,33669.39062,33728.46875,33669.39062,33703.23047
2022-05-09 07:15:00,33698.60156,33698.60156,33597.39062,33598.67969
2022-05-09 07:20:00,33597.39062,33602.35156,33546.98047,33547.17188
2022-05-09 07:25:00,33549.16016,33585.71094,33517.39844,33525.58984
2022-05-09 07:30:00,33526.35938,33641.85938,33521.42969,33628.12109
2022-05-09 07:35:00,33620.41016,33621.48047,33542.44141,33571.98828
2022-05-09 07:40:00,33546.28906,33574.92188,33536.80859,33566.01953
2022-05-09 07:45:00,33570.96875,33625.17969,33551.32812,33551.32812
2022-05-09 07:50:00,33554.87891,33657.28906,33544.44141,33575.03906
2022-05-09 07:55:00,33544.44141,33575.03906,33506.76172,33506.76172
2022-05-09 08:00:00,33507.62891,33515.19141,33476.44141,33476.44141
2022-05-09 08:05:00,33481.67188,33500.00000,33457.62891,33491.87891
2022-05-09 08:10:00,33493.92969,33499.98828,33473.14844,33474.76172
2022-05-09 08:15:00,33473.14844,33486.14844,33408.58984,33409.71094
2022-05-09 08:20:00,33423.75000,33423.75000,33315.75000,33315.75000
2022-05-09 08:25:00,33327.98047,33361.23828,33303.94922,33318.42188
2022-05-09 08:30:00,33305.26172,33334.51172,33144.89062,33202.98828
2022-05-09 08:35:00,33214.08984,33383.12109,33214.08984,33355.30859
2022-05-09 08:40:00,33359.46094,33388.98047,33336.21094,33350.71094
2022-05-09 08:45:00,33355.78125,33470.00000,33333.01172,33445.00000
2022-05-09 08:50:00,33470.00000,33656.07812,33435.19141,33623.03906
